quadkey,shapeName,shapeISO,shapeID,shapeGroup,shapeType,pop_count,Predicted Relative Wealth Index,Predicted Wealth Category (quintile),Predicted Wealth Category (split-quintile),geometry
31011221012231,Aileu vila,None,TLS-ADM2-3_0_0-B5,TLS,ADM2,2224.392495,1.5095479982757962,A,A,"POLYGON ((125.57373046875 -8.733077421211577, 125.57373046875 -8.711358875426505, 125.595703125 -8.711358875426505, 125.595703125 -8.733077421211577, 125.57373046875 -8.733077421211577))"
31011221030011,Aileu vila,None,TLS-ADM2-3_0_0-B5,TLS,ADM2,83.926818,0.60215203435458,B,B,"POLYGON ((125.57373046875 -8.776510716052352, 125.57373046875 -8.754794702435605, 125.595703125 -8.754794702435605, 125.595703125 -8.776510716052352, 125.57373046875 -8.776510716052352))"
31011221030013,Aileu vila,None,TLS-ADM2-3_0_0-B5,TLS,ADM2,79.790635,0.2509719125932558,C,C,"POLYGON ((125.57373046875 -8.79822545901634, 125.57373046875 -8.776510716052352, 125.595703125 -8.776510716052352, 125.595703125 -8.79822545901634, 125.57373046875 -8.79822545901634))"
31011221030031,Aileu vila,None,TLS-ADM2-3_0_0-B5,TLS,ADM2,1088.876869,0.6032311431975266,B,B,"POLYGON ((125.57373046875 -8.819938928283152, 125.57373046875 -8.79822545901634, 125.595703125 -8.79822545901634, 125.595703125 -8.819938928283152, 125.57373046875 -8.819938928283152))"
31011221030033,Maubisse,None,TLS-ADM2-3_0_0-B3,TLS,ADM2,1075.174502,0.9829873293183761,A,A,"POLYGON ((125.57373046875 -8.841651120809134, 125.57373046875 -8.819938928283152, 125.595703125 -8.819938928283152, 125.595703125 -8.841651120809134, 125.57373046875 -8.841651120809134))"
31011221012120,Laulara,None,TLS-ADM2-3_0_0-B8,TLS,ADM2,1201.060301,1.5499869574773777,A,A,"POLYGON ((125.595703125 -8.646195681181922, 125.595703125 -8.624472107633936, 125.61767578125 -8.624472107633936, 125.61767578125 -8.646195681181922, 125.595703125 -8.646195681181922))"
31011221012122,Aileu vila,None,TLS-ADM2-3_0_0-B5,TLS,ADM2,98.742768,0.4421112866321003,B,B,"POLYGON ((125.595703125 -8.667918002363113, 125.595703125 -8.646195681181922, 125.61767578125 -8.646195681181922, 125.61767578125 -8.667918002363113, 125.595703125 -8.667918002363113))"
31011221012300,Aileu vila,None,TLS-ADM2-3_0_0-B5,TLS,ADM2,250.154864,0.5333829278428244,B,B,"POLYGON ((125.595703125 -8.68963906812767, 125.595703125 -8.667918002363113, 125.61767578125 -8.667918002363113, 125.61767578125 -8.68963906812767, 125.595703125 -8.68963906812767))"
31011221012302,Aileu vila,None,TLS-ADM2-3_0_0-B5,TLS,ADM2,49.961215,0.3428195201364465,B,B,"POLYGON ((125.595703125 -8.711358875426505, 125.595703125 -8.68963906812767, 125.61767578125 -8.68963906812767, 125.61767578125 -8.711358875426505, 125.595703125 -8.711358875426505))"
31011221012322,Aileu vila,None,TLS-ADM2-3_0_0-B5,TLS,ADM2,95.649676,0.6628777073341301,B,A,"POLYGON ((125.595703125 -8.754794702435605, 125.595703125 -8.733077421211577, 125.61767578125 -8.733077421211577, 125.61767578125 -8.754794702435605, 125.595703125 -8.754794702435605))"
31011221030102,Aileu vila,None,TLS-ADM2-3_0_0-B5,TLS,ADM2,244.000855,0.4352882071007587,B,B,"POLYGON ((125.595703125 -8.79822545901634, 125.595703125 -8.776510716052352, 125.61767578125 -8.776510716052352, 125.61767578125 -8.79822545901634, 125.595703125 -8.79822545901634))"
31011221030120,Aileu vila,None,TLS-ADM2-3_0_0-B5,TLS,ADM2,1178.417597,0.6058504218442312,B,B,"POLYGON ((125.595703125 -8.819938928283152, 125.595703125 -8.79822545901634, 125.61767578125 -8.79822545901634, 125.61767578125 -8.819938928283152, 125.595703125 -8.819938928283152))"
31011221030122,Maubisse,None,TLS-ADM2-3_0_0-B3,TLS,ADM2,2755.977214,1.3991613372544165,A,A,"POLYGON ((125.595703125 -8.841651120809134, 125.595703125 -8.819938928283152, 125.61767578125 -8.819938928283152, 125.61767578125 -8.841651120809134, 125.595703125 -8.841651120809134))"
31011221012121,Remexio,None,TLS-ADM2-3_0_0-B7,TLS,ADM2,222.864224,0.9730776248893157,A,A,"POLYGON ((125.61767578125 -8.646195681181922, 125.61767578125 -8.624472107633936, 125.6396484375 -8.624472107633936, 125.6396484375 -8.646195681181922, 125.61767578125 -8.646195681181922))"
31011221012123,Aileu vila,None,TLS-ADM2-3_0_0-B5,TLS,ADM2,558.550234,0.33751561970643257,B,B,"POLYGON ((125.61767578125 -8.667918002363113, 125.61767578125 -8.646195681181922, 125.6396484375 -8.646195681181922, 125.6396484375 -8.667918002363113, 125.61767578125 -8.667918002363113))"
31011221012301,Aileu vila,None,TLS-ADM2-3_0_0-B5,TLS,ADM2,467.181763,0.6623218951398795,B,A,"POLYGON ((125.61767578125 -8.68963906812767, 125.61767578125 -8.667918002363113, 125.6396484375 -8.667918002363113, 125.6396484375 -8.68963906812767, 125.61767578125 -8.68963906812767))"
31011221012303,Lequidoe,None,TLS-ADM2-3_0_0-B6,TLS,ADM2,966.238954,0.7142420027715565,A,A,"POLYGON ((125.61767578125 -8.711358875426505, 125.61767578125 -8.68963906812767, 125.6396484375 -8.68963906812767, 125.6396484375 -8.711358875426505, 125.61767578125 -8.711358875426505))"
31011221012321,Lequidoe,None,TLS-ADM2-3_0_0-B6,TLS,ADM2,128.393646,0.6491819698031169,B,B,"POLYGON ((125.61767578125 -8.733077421211577, 125.61767578125 -8.711358875426505, 125.6396484375 -8.711358875426505, 125.6396484375 -8.733077421211577, 125.61767578125 -8.733077421211577))"
31011221012323,Aileu vila,None,TLS-ADM2-3_0_0-B5,TLS,ADM2,182.047562,0.40663007009392343,B,B,"POLYGON ((125.61767578125 -8.754794702435605, 125.61767578125 -8.733077421211577, 125.6396484375 -8.733077421211577, 125.6396484375 -8.754794702435605, 125.61767578125 -8.754794702435605))"
31011221030103,Maubisse,None,TLS-ADM2-3_0_0-B3,TLS,ADM2,20.69263,0.3220684495473133,B,B,"POLYGON ((125.61767578125 -8.79822545901634, 125.61767578125 -8.776510716052352, 125.6396484375 -8.776510716052352, 125.6396484375 -8.79822545901634, 125.61767578125 -8.79822545901634))"
31011221012332,Lequidoe,None,TLS-ADM2-3_0_0-B6,TLS,ADM2,500.31829,0.09477600105140876,C,C,"POLYGON ((125.6396484375 -8.754794702435605, 125.6396484375 -8.733077421211577, 125.66162109375 -8.733077421211577, 125.66162109375 -8.754794702435605, 125.6396484375 -8.754794702435605))"
31011221030110,Aileu vila,None,TLS-ADM2-3_0_0-B5,TLS,ADM2,3.777036,-0.26427307206250966,D,D,"POLYGON ((125.6396484375 -8.776510716052352, 125.6396484375 -8.754794702435605, 125.66162109375 -8.754794702435605, 125.66162109375 -8.776510716052352, 125.6396484375 -8.776510716052352))"
31011221030112,Maubisse,None,TLS-ADM2-3_0_0-B3,TLS,ADM2,32.305784,0.4079560858289707,B,B,"POLYGON ((125.6396484375 -8.79822545901634, 125.6396484375 -8.776510716052352, 125.66162109375 -8.776510716052352, 125.66162109375 -8.79822545901634, 125.6396484375 -8.79822545901634))"
31011221030220,"Hato-Builico
",None,TLS-ADM2-3_0_0-B2,TLS,ADM2,2257.3715,1.2577872532131085,A,A,"POLYGON ((125.5078125 -8.906780007520245, 125.5078125 -8.885071663468977, 125.52978515625 -8.885071663468977, 125.52978515625 -8.906780007520245, 125.5078125 -8.906780007520245))"
31011221030222,"Hato-Builico
",None,TLS-ADM2-3_0_0-B2,TLS,ADM2,440.740561,0.5557643307071124,B,B,"POLYGON ((125.5078125 -8.928487062665495, 125.5078125 -8.906780007520245, 125.52978515625 -8.906780007520245, 125.52978515625 -8.928487062665495, 125.5078125 -8.928487062665495))"
31011221030203,Maubisse,None,TLS-ADM2-3_0_0-B3,TLS,ADM2,1056.480717,0.3532301517771977,B,B,"POLYGON ((125.52978515625 -8.885071663468977, 125.52978515625 -8.863362033551683, 125.5517578125 -8.863362033551683, 125.5517578125 -8.885071663468977, 125.52978515625 -8.885071663468977))"
31011221030221,"Hato-Builico
",None,TLS-ADM2-3_0_0-B2,TLS,ADM2,849.439696,0.33700235840792514,B,B,"POLYGON ((125.52978515625 -8.906780007520245, 125.52978515625 -8.885071663468977, 125.5517578125 -8.885071663468977, 125.5517578125 -8.906780007520245, 125.52978515625 -8.906780007520245))"
31011221030223,"Hato-Builico
",None,TLS-ADM2-3_0_0-B2,TLS,ADM2,212.359924,-0.20994752388803126,D,D,"POLYGON ((125.52978515625 -8.928487062665495, 125.52978515625 -8.906780007520245, 125.5517578125 -8.906780007520245, 125.5517578125 -8.928487062665495, 125.52978515625 -8.928487062665495))"
31011221032001,"Hato-Builico
",None,TLS-ADM2-3_0_0-B2,TLS,ADM2,697.774136,0.1869391621718689,C,C,"POLYGON ((125.52978515625 -8.950192825865795, 125.52978515625 -8.928487062665495, 125.5517578125 -8.928487062665495, 125.5517578125 -8.950192825865795, 125.52978515625 -8.950192825865795))"
31011221030212,Maubisse,None,TLS-ADM2-3_0_0-B3,TLS,ADM2,713.711628,0.6301342080112395,B,B,"POLYGON ((125.5517578125 -8.885071663468977, 125.5517578125 -8.863362033551683, 125.57373046875 -8.863362033551683, 125.57373046875 -8.885071663468977, 125.5517578125 -8.885071663468977))"
31011221030230,"Hato-Builico
",None,TLS-ADM2-3_0_0-B2,TLS,ADM2,798.180404,0.28193275040194427,C,B,"POLYGON ((125.5517578125 -8.906780007520245, 125.5517578125 -8.885071663468977, 125.57373046875 -8.885071663468977, 125.57373046875 -8.906780007520245, 125.5517578125 -8.906780007520245))"
31011221030232,"Hato-Builico
",None,TLS-ADM2-3_0_0-B2,TLS,ADM2,585.82048,-0.18157041502725865,D,D,"POLYGON ((125.5517578125 -8.928487062665495, 125.5517578125 -8.906780007520245, 125.57373046875 -8.906780007520245, 125.57373046875 -8.928487062665495, 125.5517578125 -8.928487062665495))"
31011221032010,"Hato-Builico
",None,TLS-ADM2-3_0_0-B2,TLS,ADM2,910.374848,0.3138682128597114,B,B,"POLYGON ((125.5517578125 -8.950192825865795, 125.5517578125 -8.928487062665495, 125.57373046875 -8.928487062665495, 125.57373046875 -8.950192825865795, 125.5517578125 -8.950192825865795))"
31011221032012,"Hato-Builico
",None,TLS-ADM2-3_0_0-B2,TLS,ADM2,279.39228,0.3367365388455703,B,B,"POLYGON ((125.5517578125 -8.971897294083002, 125.5517578125 -8.950192825865795, 125.57373046875 -8.950192825865795, 125.57373046875 -8.971897294083002, 125.5517578125 -8.971897294083002))"
31011221030213,Maubisse,None,TLS-ADM2-3_0_0-B3,TLS,ADM2,1228.338612,0.8967525905927419,A,A,"POLYGON ((125.57373046875 -8.885071663468977, 125.57373046875 -8.863362033551683, 125.595703125 -8.863362033551683, 125.595703125 -8.885071663468977, 125.57373046875 -8.885071663468977))"
31011221030231,"Hato-Builico
",None,TLS-ADM2-3_0_0-B2,TLS,ADM2,977.446116,0.34259432439864235,B,B,"POLYGON ((125.57373046875 -8.906780007520245, 125.57373046875 -8.885071663468977, 125.595703125 -8.885071663468977, 125.595703125 -8.906780007520245, 125.57373046875 -8.906780007520245))"
31011221030233,"Hato-Builico
",None,TLS-ADM2-3_0_0-B2,TLS,ADM2,930.884676,-0.01807521273116433,C,C,"POLYGON ((125.57373046875 -8.928487062665495, 125.57373046875 -8.906780007520245, 125.595703125 -8.906780007520245, 125.595703125 -8.928487062665495, 125.57373046875 -8.928487062665495))"
31011221032011,"Hato-Builico
",None,TLS-ADM2-3_0_0-B2,TLS,ADM2,1023.598844,-0.19933637331605616,D,D,"POLYGON ((125.57373046875 -8.950192825865795, 125.57373046875 -8.928487062665495, 125.595703125 -8.928487062665495, 125.595703125 -8.950192825865795, 125.57373046875 -8.950192825865795))"
31011221032031,"Hato-Builico
",None,TLS-ADM2-3_0_0-B2,TLS,ADM2,475.384551,0.6117329156755589,B,B,"POLYGON ((125.57373046875 -8.993600464280025, 125.57373046875 -8.971897294083002, 125.595703125 -8.971897294083002, 125.595703125 -8.993600464280025, 125.57373046875 -8.993600464280025))"
31011221032033,"Hato-Builico
",None,TLS-ADM2-3_0_0-B2,TLS,ADM2,670.873452,0.6687928705953294,B,A,"POLYGON ((125.57373046875 -9.015302333420575, 125.57373046875 -8.993600464280025, 125.595703125 -8.993600464280025, 125.595703125 -9.015302333420575, 125.57373046875 -9.015302333420575))"
31011221030320,Maubisse,None,TLS-ADM2-3_0_0-B3,TLS,ADM2,283.947674,0.19654665878831096,C,C,"POLYGON ((125.595703125 -8.906780007520245, 125.595703125 -8.885071663468977, 125.61767578125 -8.885071663468977, 125.61767578125 -8.906780007520245, 125.595703125 -8.906780007520245))"
31011221030322,Maubisse,None,TLS-ADM2-3_0_0-B3,TLS,ADM2,107.059854,-0.30265164613617196,E,E,"POLYGON ((125.595703125 -8.928487062665495, 125.595703125 -8.906780007520245, 125.61767578125 -8.906780007520245, 125.61767578125 -8.928487062665495, 125.595703125 -8.928487062665495))"
31011221032100,"Hato-Builico
",None,TLS-ADM2-3_0_0-B2,TLS,ADM2,142.626597,0.23352600015367425,C,C,"POLYGON ((125.595703125 -8.950192825865795, 125.595703125 -8.928487062665495, 125.61767578125 -8.928487062665495, 125.61767578125 -8.950192825865795, 125.595703125 -8.950192825865795))"
31011221032102,Same,None,TLS-ADM2-3_0_0-B47,TLS,ADM2,109.036607,0.42932770189162184,B,B,"POLYGON ((125.595703125 -8.971897294083002, 125.595703125 -8.950192825865795, 125.61767578125 -8.950192825865795, 125.61767578125 -8.971897294083002, 125.595703125 -8.971897294083002))"
31011221010220,Dom Aleixo,None,TLS-ADM2-3_0_0-B32,TLS,ADM2,19073.218203999997,2.000099433027693,A,A,"POLYGON ((125.5078125 -8.559293903302038, 125.5078125 -8.537565350804025, 125.52978515625 -8.537565350804025, 125.52978515625 -8.559293903302038, 125.5078125 -8.559293903302038))"
31011221010221,Dom Aleixo,None,TLS-ADM2-3_0_0-B32,TLS,ADM2,46305.444674,2.0902533286956677,A,A,"POLYGON ((125.52978515625 -8.559293903302038, 125.52978515625 -8.537565350804025, 125.5517578125 -8.537565350804025, 125.5517578125 -8.559293903302038, 125.52978515625 -8.559293903302038))"
31011221010223,Dom Aleixo,None,TLS-ADM2-3_0_0-B32,TLS,ADM2,39526.945899,1.9706533201074747,A,A,"POLYGON ((125.52978515625 -8.581021215641846, 125.52978515625 -8.559293903302038, 125.5517578125 -8.559293903302038, 125.5517578125 -8.581021215641846, 125.52978515625 -8.581021215641846))"
31011221012001,Vera Cruz,None,TLS-ADM2-3_0_0-B28,TLS,ADM2,2869.75412,1.824519021040061,A,A,"POLYGON ((125.52978515625 -8.602747284770032, 125.52978515625 -8.581021215641846, 125.5517578125 -8.581021215641846, 125.5517578125 -8.602747284770032, 125.52978515625 -8.602747284770032))"
31011221010230,Dom Aleixo,None,TLS-ADM2-3_0_0-B32,TLS,ADM2,35508.306342,2.0456960666874746,A,A,"POLYGON ((125.5517578125 -8.559293903302038, 125.5517578125 -8.537565350804025, 125.57373046875 -8.537565350804025, 125.57373046875 -8.559293903302038, 125.5517578125 -8.559293903302038))"
31011221010232,Dom Aleixo,None,TLS-ADM2-3_0_0-B32,TLS,ADM2,42184.454628,2.1648460587194234,A,A,"POLYGON ((125.5517578125 -8.581021215641846, 125.5517578125 -8.559293903302038, 125.57373046875 -8.559293903302038, 125.57373046875 -8.581021215641846, 125.5517578125 -8.581021215641846))"
31011221012010,Vera Cruz,None,TLS-ADM2-3_0_0-B28,TLS,ADM2,2309.57544,1.629475720089436,A,A,"POLYGON ((125.5517578125 -8.602747284770032, 125.5517578125 -8.581021215641846, 125.57373046875 -8.581021215641846, 125.57373046875 -8.602747284770032, 125.5517578125 -8.602747284770032))"
31011221012003,Vera Cruz,None,TLS-ADM2-3_0_0-B28,TLS,ADM2,410.312666,1.553887123294059,A,A,"POLYGON ((125.52978515625 -8.624472107633936, 125.52978515625 -8.602747284770032, 125.5517578125 -8.602747284770032, 125.5517578125 -8.624472107633936, 125.52978515625 -8.624472107633936))"
31011221012021,Laulara,None,TLS-ADM2-3_0_0-B8,TLS,ADM2,881.046673,0.6635091956292617,B,A,"POLYGON ((125.52978515625 -8.646195681181922, 125.52978515625 -8.624472107633936, 125.5517578125 -8.624472107633936, 125.5517578125 -8.646195681181922, 125.52978515625 -8.646195681181922))"
31011221012012,Vera Cruz,None,TLS-ADM2-3_0_0-B28,TLS,ADM2,237.546324,1.5998209999903323,A,A,"POLYGON ((125.5517578125 -8.624472107633936, 125.5517578125 -8.602747284770032, 125.57373046875 -8.602747284770032, 125.57373046875 -8.624472107633936, 125.5517578125 -8.624472107633936))"
31011221012030,Laulara,None,TLS-ADM2-3_0_0-B8,TLS,ADM2,600.571321,1.0388779744387466,A,A,"POLYGON ((125.5517578125 -8.646195681181922, 125.5517578125 -8.624472107633936, 125.57373046875 -8.624472107633936, 125.57373046875 -8.646195681181922, 125.5517578125 -8.646195681181922))"
31011221012011,Vera Cruz,None,TLS-ADM2-3_0_0-B28,TLS,ADM2,3662.813539,1.6550492425198338,A,A,"POLYGON ((125.57373046875 -8.602747284770032, 125.57373046875 -8.581021215641846, 125.595703125 -8.581021215641846, 125.595703125 -8.602747284770032, 125.57373046875 -8.602747284770032))"
31011221012013,Laulara,None,TLS-ADM2-3_0_0-B8,TLS,ADM2,1228.324008,1.4692190718237184,A,A,"POLYGON ((125.57373046875 -8.624472107633936, 125.57373046875 -8.602747284770032, 125.595703125 -8.602747284770032, 125.595703125 -8.624472107633936, 125.57373046875 -8.624472107633936))"
31011221012100,Cristo Rei,None,TLS-ADM2-3_0_0-B33,TLS,ADM2,3120.20455,1.6105758805248385,A,A,"POLYGON ((125.595703125 -8.602747284770032, 125.595703125 -8.581021215641846, 125.61767578125 -8.581021215641846, 125.61767578125 -8.602747284770032, 125.595703125 -8.602747284770032))"
31011221012102,Laulara,None,TLS-ADM2-3_0_0-B8,TLS,ADM2,1028.549215,1.4992833554217253,A,A,"POLYGON ((125.595703125 -8.624472107633936, 125.595703125 -8.602747284770032, 125.61767578125 -8.602747284770032, 125.61767578125 -8.624472107633936, 125.595703125 -8.624472107633936))"
31011221012101,Laulara,None,TLS-ADM2-3_0_0-B8,TLS,ADM2,1124.245484,1.626256218452946,A,A,"POLYGON ((125.61767578125 -8.602747284770032, 125.61767578125 -8.581021215641846, 125.6396484375 -8.581021215641846, 125.6396484375 -8.602747284770032, 125.61767578125 -8.602747284770032))"
31011221012103,Laulara,None,TLS-ADM2-3_0_0-B8,TLS,ADM2,670.045384,1.38955252488537,A,A,"POLYGON ((125.61767578125 -8.624472107633936, 125.61767578125 -8.602747284770032, 125.6396484375 -8.602747284770032, 125.6396484375 -8.624472107633936, 125.61767578125 -8.624472107633936))"
31011221010332,Cristo Rei,None,TLS-ADM2-3_0_0-B33,TLS,ADM2,417.177282,1.6014117547638245,A,A,"POLYGON ((125.6396484375 -8.581021215641846, 125.6396484375 -8.559293903302038, 125.66162109375 -8.559293903302038, 125.66162109375 -8.581021215641846, 125.6396484375 -8.581021215641846))"
31011221012110,Laulara,None,TLS-ADM2-3_0_0-B8,TLS,ADM2,124.850316,1.5147129450291754,A,A,"POLYGON ((125.6396484375 -8.602747284770032, 125.6396484375 -8.581021215641846, 125.66162109375 -8.581021215641846, 125.66162109375 -8.602747284770032, 125.6396484375 -8.602747284770032))"
31011221012112,Remexio,None,TLS-ADM2-3_0_0-B7,TLS,ADM2,420.669063,0.926060083233102,A,A,"POLYGON ((125.6396484375 -8.624472107633936, 125.6396484375 -8.602747284770032, 125.66162109375 -8.602747284770032, 125.66162109375 -8.624472107633936, 125.6396484375 -8.624472107633936))"
31011221030211,Maubisse,None,TLS-ADM2-3_0_0-B3,TLS,ADM2,1322.538236,1.0635297349420247,A,A,"POLYGON ((125.57373046875 -8.863362033551683, 125.57373046875 -8.841651120809134, 125.595703125 -8.841651120809134, 125.595703125 -8.863362033551683, 125.57373046875 -8.863362033551683))"
31011221030300,Maubisse,None,TLS-ADM2-3_0_0-B3,TLS,ADM2,1280.85978,1.0087407479463153,A,A,"POLYGON ((125.595703125 -8.863362033551683, 125.595703125 -8.841651120809134, 125.61767578125 -8.841651120809134, 125.61767578125 -8.863362033551683, 125.595703125 -8.863362033551683))"
31011221030302,Maubisse,None,TLS-ADM2-3_0_0-B3,TLS,ADM2,939.836068,0.505355651549414,B,B,"POLYGON ((125.595703125 -8.885071663468977, 125.595703125 -8.863362033551683, 125.61767578125 -8.863362033551683, 125.61767578125 -8.885071663468977, 125.595703125 -8.885071663468977))"
31011221030121,Maubisse,None,TLS-ADM2-3_0_0-B3,TLS,ADM2,277.441816,0.6334696894107834,B,B,"POLYGON ((125.61767578125 -8.819938928283152, 125.61767578125 -8.79822545901634, 125.6396484375 -8.79822545901634, 125.6396484375 -8.819938928283152, 125.61767578125 -8.819938928283152))"
31011221030123,Maubisse,None,TLS-ADM2-3_0_0-B3,TLS,ADM2,456.02094,0.8098332998289445,A,A,"POLYGON ((125.61767578125 -8.841651120809134, 125.61767578125 -8.819938928283152, 125.6396484375 -8.819938928283152, 125.6396484375 -8.841651120809134, 125.61767578125 -8.841651120809134))"
31011221030301,Maubisse,None,TLS-ADM2-3_0_0-B3,TLS,ADM2,308.866868,0.604364108217442,B,B,"POLYGON ((125.61767578125 -8.863362033551683, 125.61767578125 -8.841651120809134, 125.6396484375 -8.841651120809134, 125.6396484375 -8.863362033551683, 125.61767578125 -8.863362033551683))"
31011221030303,Maubisse,None,TLS-ADM2-3_0_0-B3,TLS,ADM2,140.27404,0.3643642421736266,B,B,"POLYGON ((125.61767578125 -8.885071663468977, 125.61767578125 -8.863362033551683, 125.6396484375 -8.863362033551683, 125.6396484375 -8.885071663468977, 125.61767578125 -8.885071663468977))"
31011221030321,Maubisse,None,TLS-ADM2-3_0_0-B3,TLS,ADM2,105.20553,0.41220619820602006,B,B,"POLYGON ((125.61767578125 -8.906780007520245, 125.61767578125 -8.885071663468977, 125.6396484375 -8.885071663468977, 125.6396484375 -8.906780007520245, 125.61767578125 -8.906780007520245))"
31011221030323,Same,None,TLS-ADM2-3_0_0-B47,TLS,ADM2,14.027404,-0.42599127481543475,E,E,"POLYGON ((125.61767578125 -8.928487062665495, 125.61767578125 -8.906780007520245, 125.6396484375 -8.906780007520245, 125.6396484375 -8.928487062665495, 125.61767578125 -8.928487062665495))"
31011221032101,Same,None,TLS-ADM2-3_0_0-B47,TLS,ADM2,89.49047,0.7257564435720739,A,A,"POLYGON ((125.61767578125 -8.950192825865795, 125.61767578125 -8.928487062665495, 125.6396484375 -8.928487062665495, 125.6396484375 -8.950192825865795, 125.61767578125 -8.950192825865795))"
31011221030130,Maubisse,None,TLS-ADM2-3_0_0-B3,TLS,ADM2,379.879434,0.6509546922720549,B,B,"POLYGON ((125.6396484375 -8.819938928283152, 125.6396484375 -8.79822545901634, 125.66162109375 -8.79822545901634, 125.66162109375 -8.819938928283152, 125.6396484375 -8.819938928283152))"
31011221030132,Maubisse,None,TLS-ADM2-3_0_0-B3,TLS,ADM2,186.973314,0.35173203562704763,B,B,"POLYGON ((125.6396484375 -8.841651120809134, 125.6396484375 -8.819938928283152, 125.66162109375 -8.819938928283152, 125.66162109375 -8.841651120809134, 125.6396484375 -8.841651120809134))"
31011221030310,Maubisse,None,TLS-ADM2-3_0_0-B3,TLS,ADM2,615.852557,0.25415532693804715,C,C,"POLYGON ((125.6396484375 -8.863362033551683, 125.6396484375 -8.841651120809134, 125.66162109375 -8.841651120809134, 125.66162109375 -8.863362033551683, 125.6396484375 -8.863362033551683))"
31011221030312,Maubisse,None,TLS-ADM2-3_0_0-B3,TLS,ADM2,273.330507,0.37622398279578795,B,B,"POLYGON ((125.6396484375 -8.885071663468977, 125.6396484375 -8.863362033551683, 125.66162109375 -8.863362033551683, 125.66162109375 -8.885071663468977, 125.6396484375 -8.885071663468977))"
31011221030330,Maubisse,None,TLS-ADM2-3_0_0-B3,TLS,ADM2,56.109616,-0.411076061947406,E,E,"POLYGON ((125.6396484375 -8.906780007520245, 125.6396484375 -8.885071663468977, 125.66162109375 -8.885071663468977, 125.66162109375 -8.906780007520245, 125.6396484375 -8.906780007520245))"
31011221030332,Same,None,TLS-ADM2-3_0_0-B47,TLS,ADM2,304.747587,-0.4720710375652984,E,E,"POLYGON ((125.6396484375 -8.928487062665495, 125.6396484375 -8.906780007520245, 125.66162109375 -8.906780007520245, 125.66162109375 -8.928487062665495, 125.6396484375 -8.928487062665495))"
31011221030111,Maubisse,None,TLS-ADM2-3_0_0-B3,TLS,ADM2,4.568436,-0.3609970533959563,E,E,"POLYGON ((125.66162109375 -8.776510716052352, 125.66162109375 -8.754794702435605, 125.68359375 -8.754794702435605, 125.68359375 -8.776510716052352, 125.66162109375 -8.776510716052352))"
31011221030113,Maubisse,None,TLS-ADM2-3_0_0-B3,TLS,ADM2,539.075448,-0.11712545918531952,D,C,"POLYGON ((125.66162109375 -8.79822545901634, 125.66162109375 -8.776510716052352, 125.68359375 -8.776510716052352, 125.68359375 -8.79822545901634, 125.66162109375 -8.79822545901634))"
31011221030131,Maubisse,None,TLS-ADM2-3_0_0-B3,TLS,ADM2,497.737816,0.5755762960093977,B,B,"POLYGON ((125.66162109375 -8.819938928283152, 125.66162109375 -8.79822545901634, 125.68359375 -8.79822545901634, 125.68359375 -8.819938928283152, 125.66162109375 -8.819938928283152))"
31011221030133,Maubisse,None,TLS-ADM2-3_0_0-B3,TLS,ADM2,821.65898,0.4274198260747283,B,B,"POLYGON ((125.66162109375 -8.841651120809134, 125.66162109375 -8.819938928283152, 125.68359375 -8.819938928283152, 125.68359375 -8.841651120809134, 125.66162109375 -8.841651120809134))"
31011221030311,Maubisse,None,TLS-ADM2-3_0_0-B3,TLS,ADM2,959.69374,0.05181400213643268,C,C,"POLYGON ((125.66162109375 -8.863362033551683, 125.66162109375 -8.841651120809134, 125.68359375 -8.841651120809134, 125.68359375 -8.863362033551683, 125.66162109375 -8.863362033551683))"
31011221030313,Maubisse,None,TLS-ADM2-3_0_0-B3,TLS,ADM2,285.512094,-0.28282941773105114,E,D,"POLYGON ((125.66162109375 -8.885071663468977, 125.66162109375 -8.863362033551683, 125.68359375 -8.863362033551683, 125.68359375 -8.885071663468977, 125.66162109375 -8.885071663468977))"
31011221030331,Maubisse,None,TLS-ADM2-3_0_0-B3,TLS,ADM2,85.417848,-0.4700957715597518,E,E,"POLYGON ((125.66162109375 -8.906780007520245, 125.66162109375 -8.885071663468977, 125.68359375 -8.885071663468977, 125.68359375 -8.906780007520245, 125.66162109375 -8.906780007520245))"
31011221031000,Maubisse,None,TLS-ADM2-3_0_0-B3,TLS,ADM2,9.136872,-0.2126261625011062,D,D,"POLYGON ((125.68359375 -8.776510716052352, 125.68359375 -8.754794702435605, 125.70556640625 -8.754794702435605, 125.70556640625 -8.776510716052352, 125.68359375 -8.776510716052352))"
31011221031002,Maubisse,None,TLS-ADM2-3_0_0-B3,TLS,ADM2,299.795205,-0.2546781859920615,D,D,"POLYGON ((125.68359375 -8.79822545901634, 125.68359375 -8.776510716052352, 125.70556640625 -8.776510716052352, 125.70556640625 -8.79822545901634, 125.68359375 -8.79822545901634))"
31011221031020,Turiscai,None,TLS-ADM2-3_0_0-B50,TLS,ADM2,439.805169,0.617316408025605,B,B,"POLYGON ((125.68359375 -8.819938928283152, 125.68359375 -8.79822545901634, 125.70556640625 -8.79822545901634, 125.70556640625 -8.819938928283152, 125.68359375 -8.819938928283152))"
